record_id,text,record_class,doc_id,doc_order,record_order,title,surface,source_index
PASSION24.TEXT.RELATED_HOUR_17.BODY.P056,J'écoutais ces voix avec dégoût et le Seigneur me dit : «As-tu entendu comment personne ne veut de Moi ?,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,56,Textes liés à la 17e Heure,library_body,56
PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,"Pourtant, cela n'est rien. Tournons-nous du côté des religieux et voyons s'ils veulent de Moi.» Alors, nous nous sommes trouvés au milieu de prêtres, d'évêques, de religieux et de dévots.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,57,Textes liés à la 17e Heure,library_body,57
PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,"Avec une voix sonore, Jésus répéta : «Ecce Homo !» Certains dirent : «Nous Le voulons, mais nous voulons aussi notre confort.» D'autres dirent : «Nous Le voulons, mais avec nos intérêts.» D'autres dirent : «Nous Le voulons, mais avec l'estime et les honneurs. Que serait un religieux sans estime ?» D'autres dirent : «Nous Le voulons, mais avec quelques satisfactions avec les créatures. Comment peut-on vivre seul et sans personne pour nous satisfaire ?» Certains arrivaient à vouloir au moins quelque satisfaction dans le sacrement de la confession.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,58,Textes liés à la 17e Heure,library_body,58
PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,"Mais se retrouver seul à seul avec Jésus, presque personne ne le voulait. Il y en avait même quelques-uns qui ne s'occupaient pas du tout de Jésus Christ. Alors, tout affligé, Jésus me dit : «Ma fille, retirons-nous. As-tu vu comment personne ne veut de Moi ? Au plus, ils Me veulent, mais avec quelque chose qui leur plaît. Moi, Je ne Me contente pas de cela, parce que le véritable règne, c'est quand on règne seul.»",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,59,Textes liés à la 17e Heure,library_body,59
PASSION24.TEXT.RELATED_HOUR_17.BODY.P060,"Pendant qu'Il disait cela, je me suis retrouvée en mon corps.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,60,Textes liés à la 17e Heure,library_body,60
PASSION24.TEXT.RELATED_HOUR_17.BODY.P061,"Tome 19 — 20 juin 1926 — « Voici l’Homme » Jésus ressentit autant de morts que le nombre de cris « crucifie-Le ». Qui vit de la Volonté Divine recueille le Fruit des Peines de Jésus. Pour Jésus, son idéal dans la Création, fut le Règne de sa Volonté dans l’âme.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,61,Textes liés à la 17e Heure,library_body,61
PASSION24.TEXT.RELATED_HOUR_17.BODY.P062,"Après des journées fort pénibles étant privée de mon doux Jésus, je n'en pouvais plus.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,62,Textes liés à la 17e Heure,library_body,62
PASSION24.TEXT.RELATED_HOUR_17.BODY.P063,Je gémissais sous un pressoir qui broyait aussi bien mon âme que mon corps.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,63,Textes liés à la 17e Heure,library_body,63
PASSION24.TEXT.RELATED_HOUR_17.BODY.P064,"Je regrettais ma patrie céleste, où, même pas un seul instant, je serais restée séparée de Celui qui est toute ma vie et mon suprême et unique Bien.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,64,Textes liés à la 17e Heure,library_body,64
PASSION24.TEXT.RELATED_HOUR_17.BODY.P065,"Étant arrivée au bout de mes forces, sans la présence de Jésus, je sentis mon âme se remplir de Lui, me voyant comme un voile le recouvrant.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,65,Textes liés à la 17e Heure,library_body,65
PASSION24.TEXT.RELATED_HOUR_17.BODY.P066,"Alors que je pensais à Lui et je l'accompagnais dans les souffrances de sa Passion, en particulier à l'acte où Ponce Pilate le montra au peuple en disant : «Voici l'homme», mon doux Jésus me dit : """,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,66,Textes liés à la 17e Heure,library_body,66
PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,"Ma fille, au moment où Ponce Pilate dit : «Voici l'homme», Ils crièrent tous : «Crucifie-Le, crucifie-Le, nous Le voulons mort.»",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,67,Textes liés à la 17e Heure,library_body,67
PASSION24.TEXT.RELATED_HOUR_17.BODY.P068,"De même que Mon propre Père Céleste et Mon inséparable Mère meurtrie, et non seulement les présents mais aussi tous les absents et toutes les générations passées et futures.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,68,Textes liés à la 17e Heure,library_body,68
PASSION24.TEXT.RELATED_HOUR_17.BODY.P069,"Si certains ne l'exprimèrent pas par des mots, Ils le firent par des faits.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,69,Textes liés à la 17e Heure,library_body,69
PASSION24.TEXT.RELATED_HOUR_17.BODY.P070,Car personne ne demanda à ce que Je vive.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,70,Textes liés à la 17e Heure,library_body,70
PASSION24.TEXT.RELATED_HOUR_17.BODY.P071,Et le fait de se taire confirme les dires des autres.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,71,Textes liés à la 17e Heure,library_body,71
PASSION24.TEXT.RELATED_HOUR_17.BODY.P072,Ce cri de mort de la part de tous fut très douloureux pour Moi.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,72,Textes liés à la 17e Heure,library_body,72
PASSION24.TEXT.RELATED_HOUR_17.BODY.P073,Et Je ressentis autant de morts que le nombre de cris «Crucifie-Le» ;,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,73,Textes liés à la 17e Heure,library_body,73
PASSION24.TEXT.RELATED_HOUR_17.BODY.P074,Je Me sentis comme noyé dans les souffrances et les morts.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,74,Textes liés à la 17e Heure,library_body,74
PASSION24.TEXT.RELATED_HOUR_17.BODY.P075,"D'autant plus, en remarquant qu'aucune de Mes morts n'apportait de nouvelle vie et que ceux qui recevaient la vie grâce à Ma Mort, ne bénéficiaient pas du Fruit complet de Ma Passion et de Ma Mort.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,75,Textes liés à la 17e Heure,library_body,75
PASSION24.TEXT.RELATED_HOUR_17.BODY.P076,"Ma Souffrance fut telle que Mon Humanité gémissante allait succomber et rendre son dernier souffle mais, au moment de mourir, Ma Volonté Suprême, par son omni-voyance, montra à Mon Humanité mourante, tous ceux en qui la Volonté Éternelle allait régner avec son Pouvoir absolu, ce qui leur aura permis d'avoir le Fruit complet de la Passion et de Ma Mort.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,76,Textes liés à la 17e Heure,library_body,76
PASSION24.TEXT.RELATED_HOUR_17.BODY.P077,"Ma Mère, à leur tête, fut dépositaire de tous Mes Biens et des Fruits de Ma Vie, Passion et Mort.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,77,Textes liés à la 17e Heure,library_body,77
PASSION24.TEXT.RELATED_HOUR_17.BODY.P078,Elle ne laissa s'échapper le moindre petit Soupir dont Elle gardait le précieux fruit.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,78,Textes liés à la 17e Heure,library_body,78
PASSION24.TEXT.RELATED_HOUR_17.BODY.P079,"Et, c'est par Elle, qu'Ils devaient être transmis à la nouvelle-née de Ma Volonté ainsi qu'à ceux en qui la Volonté Suprême aurait eu sa Vie et son Règne.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,79,Textes liés à la 17e Heure,library_body,79
PASSION24.TEXT.RELATED_HOUR_17.BODY.P080,"Lorsque Mon Humanité mourante vit le Fruit complet de Ma Vie, Passion, et Mort, sauvé et en sûreté, Elle put reprendre et continuer le cours de la douloureuse Passion.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,80,Textes liés à la 17e Heure,library_body,80
PASSION24.TEXT.RELATED_HOUR_17.BODY.P081,"Ce n'est donc que Ma Volonté qui porte toute la Plénitude de Mes Biens et le Fruit complet au sein de la Création, Rédemption et Sanctification.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,81,Textes liés à la 17e Heure,library_body,81
PASSION24.TEXT.RELATED_HOUR_17.BODY.P082,"Partout où Elle règne, toutes nos Œuvres sont pleine de Vie.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,82,Textes liés à la 17e Heure,library_body,82
PASSION24.TEXT.RELATED_HOUR_17.BODY.P083,Il n'y a pas de choses faites à moitié ou incomplètes.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,83,Textes liés à la 17e Heure,library_body,83
PASSION24.TEXT.RELATED_HOUR_17.BODY.P084,"Tandis que là où Elle ne règne pas, bien qu'Il puisse y avoir quelque vertu, tout est misère et incomplet.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,84,Textes liés à la 17e Heure,library_body,84
PASSION24.TEXT.RELATED_HOUR_17.BODY.P085,"S'Il y a des fruits, Ils sont verts et ne mûrissent pas et s'Ils prennent les fruits de Ma Rédemption, Ils en prennent modérément et en petite quantité.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,85,Textes liés à la 17e Heure,library_body,85
PASSION24.TEXT.RELATED_HOUR_17.BODY.P086,"Et Ils grandissent ainsi faibles, malades et fiévreux.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,86,Textes liés à la 17e Heure,library_body,86
PASSION24.TEXT.RELATED_HOUR_17.BODY.P087,C'est pourquoi le peu de bien qu'ils font est laborieux ; ils se sentent écrasés par le peu de bien accompli.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,87,Textes liés à la 17e Heure,library_body,87
PASSION24.TEXT.RELATED_HOUR_17.BODY.P088,"À l'inverse, Ma Volonté vide la volonté humaine et la remplit de Force divine et de Vie dans le Bien.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,88,Textes liés à la 17e Heure,library_body,88
PASSION24.TEXT.RELATED_HOUR_17.BODY.P089,"Par conséquent, qui La fait régner en elle fait le Bien sans difficulté. La Vie qu'Elle contient lui permet d'opérer le Bien avec une Force irrésistible.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,89,Textes liés à la 17e Heure,library_body,89
PASSION24.TEXT.RELATED_HOUR_17.BODY.P090,Mon Humanité trouva la Vie dans Ma Passion et Ma Mort et en ceux en qui devait régner Ma Volonté.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,90,Textes liés à la 17e Heure,library_body,90
PASSION24.TEXT.RELATED_HOUR_17.BODY.P091,"Tant qu'Elle n'aura pas son Règne dans les âmes, la Création et la Rédemption seront toujours incomplètes.""",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,91,Textes liés à la 17e Heure,library_body,91
PASSION24.TEXT.RELATED_HOUR_17.BODY.P092,Après quoi Je Me mis à faire Mes actes habituels dans la Volonté Suprême.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,92,Textes liés à la 17e Heure,library_body,92
PASSION24.TEXT.RELATED_HOUR_17.BODY.P093,"Mon doux Jésus, sortait de moi et suivait du regard tout ce que je faisais.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,93,Textes liés à la 17e Heure,library_body,93
PASSION24.TEXT.RELATED_HOUR_17.BODY.P094,Tous mes actes s'identifiaient aux Siens.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,94,Textes liés à la 17e Heure,library_body,94
PASSION24.TEXT.RELATED_HOUR_17.BODY.P095,"Et en vertu de la Volonté Suprême, ils suivaient le même chemin que les Siens.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,95,Textes liés à la 17e Heure,library_body,95
PASSION24.TEXT.RELATED_HOUR_17.BODY.P096,"Ainsi ils donnaient deux fois le même bien, la même gloire à notre Père Céleste.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,96,Textes liés à la 17e Heure,library_body,96
PASSION24.TEXT.RELATED_HOUR_17.BODY.P097,"Pris d'un excès d'Amour, Il me serra sur son cœur et Il me disait : """,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,97,Textes liés à la 17e Heure,library_body,97
PASSION24.TEXT.RELATED_HOUR_17.BODY.P098,"Ma fille, bien que tu sois petite et nouvelle-née dans Ma Volonté et que tu vives dans son Règne, ta petitesse est Mon triomphe.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,98,Textes liés à la 17e Heure,library_body,98
PASSION24.TEXT.RELATED_HOUR_17.BODY.P099,"Quand Je te vois opérer en Elle, Je suis, dans le Règne de Ma Volonté, comme un roi qui a soutenu une longue guerre.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,99,Textes liés à la 17e Heure,library_body,99
PASSION24.TEXT.RELATED_HOUR_17.BODY.P100,Son idéal était la victoire.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,100,Textes liés à la 17e Heure,library_body,100
PASSION24.TEXT.RELATED_HOUR_17.BODY.P101,"Et, victorieux, il reprend confiance après la bataille sanglante, les privations endurées et les blessures infligées encore visibles sur sa personne.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,101,Textes liés à la 17e Heure,library_body,101
PASSION24.TEXT.RELATED_HOUR_17.BODY.P102,Son triomphe prend forme grâce aux conquêtes accomplies.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,102,Textes liés à la 17e Heure,library_body,102
PASSION24.TEXT.RELATED_HOUR_17.BODY.P103,"Le roi veut tout admirer, son regard se délecte du Règne conquis.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,103,Textes liés à la 17e Heure,library_body,103
PASSION24.TEXT.RELATED_HOUR_17.BODY.P104,"Et, triomphant, Il fait la fête.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,104,Textes liés à la 17e Heure,library_body,104
PASSION24.TEXT.RELATED_HOUR_17.BODY.P105,Je suis comme ce roi.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,105,Textes liés à la 17e Heure,library_body,105
PASSION24.TEXT.RELATED_HOUR_17.BODY.P106,Mon idéal dans la Création est le Règne de Ma Volonté dans l'âme de la créature.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,106,Textes liés à la 17e Heure,library_body,106
PASSION24.TEXT.RELATED_HOUR_17.BODY.P107,Mon objectif premier est de reproduire en l'homme la Divine Trinité en vertu de l'aboutissement de Ma Volonté en lui.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,107,Textes liés à la 17e Heure,library_body,107
PASSION24.TEXT.RELATED_HOUR_17.BODY.P108,Mais l'homme s'est soustrait à Elle. Ainsi Je perdis Mon Règne en lui.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,108,Textes liés à la 17e Heure,library_body,108
PASSION24.TEXT.RELATED_HOUR_17.BODY.P109,"Pendant près de six mille ans Je dus soutenir une longue bataille mais, bien que longue, Je n'ai jamais cessé de croire en Mon idéal ni en Mon objectif premier, et Je ne cesserai jamais.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,109,Textes liés à la 17e Heure,library_body,109
PASSION24.TEXT.RELATED_HOUR_17.BODY.P110,"Je vins dans la Rédemption pour réaliser Mon idéal et Mon objectif premier, c'est à dire, le Règne de Ma Volonté dans les âmes.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,110,Textes liés à la 17e Heure,library_body,110
PASSION24.TEXT.RELATED_HOUR_17.BODY.P111,"Tant et si bien que pour venir, Mon premier Règne de la Volonté Suprême fut créé dans le Cœur de Ma Mère Immaculée A l'extérieur de celui-ci Je n'aurais jamais pu venir sur la terre.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,111,Textes liés à la 17e Heure,library_body,111
PASSION24.TEXT.RELATED_HOUR_17.BODY.P112,"Malgré les souffrances et les privations et le fait d'avoir été blessé et tué, le Règne de Ma Volonté ne se réalisa pas.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,112,Textes liés à la 17e Heure,library_body,112
PASSION24.TEXT.RELATED_HOUR_17.BODY.P113,"Je bâtis les fondations, faisais des préparatifs, mais la bataille sanglante entre la volonté humaine et la Divine continua.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,113,Textes liés à la 17e Heure,library_body,113
PASSION24.TEXT.RELATED_HOUR_17.BODY.P114,"Maintenant, Ma petite fille, lorsque Je te regarde opérer dans le Règne de Ma Volonté, la façon dont tu t'y prends, le fait qu'Il s'établisse de plus en plus en toi, Je Me sens victorieux de Ma longue bataille.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,114,Textes liés à la 17e Heure,library_body,114
PASSION24.TEXT.RELATED_HOUR_17.BODY.P115,Et tout se présente à Moi tel un triomphe et une fête.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,115,Textes liés à la 17e Heure,library_body,115
PASSION24.TEXT.RELATED_HOUR_17.BODY.P116,"Mes souffrances, Mes privations et Mes blessures Me sourient.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,116,Textes liés à la 17e Heure,library_body,116
PASSION24.TEXT.RELATED_HOUR_17.BODY.P117,Et Ma propre Mort Me redonne la Vie dans Ma Volonté en toi.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,117,Textes liés à la 17e Heure,library_body,117
PASSION24.TEXT.RELATED_HOUR_17.BODY.P118,"Ainsi Je Me sens vainqueur de la Création, de la Rédemption.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,118,Textes liés à la 17e Heure,library_body,118
PASSION24.TEXT.RELATED_HOUR_17.BODY.P119,"Ils permettent à Ma nouvelle-née de Ma Volonté : les longs tours, les envols rapides, les interminables promenades dans le Règne de Ma Volonté dont Je suis fier.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,119,Textes liés à la 17e Heure,library_body,119
PASSION24.TEXT.RELATED_HOUR_17.BODY.P120,Je Me délecte en suivant du regard tous les pas et actes de Ma petite fille.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,120,Textes liés à la 17e Heure,library_body,120
PASSION24.TEXT.RELATED_HOUR_17.BODY.P121,"Tu vois, nous avons tous un idéal.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,121,Textes liés à la 17e Heure,library_body,121
PASSION24.TEXT.RELATED_HOUR_17.BODY.P122,"Et, une fois qu'Il est réalisé, nous sommes contents.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,122,Textes liés à la 17e Heure,library_body,122
PASSION24.TEXT.RELATED_HOUR_17.BODY.P123,Celui d'un petit enfant est de s'attacher au sein de sa maman.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,123,Textes liés à la 17e Heure,library_body,123
PASSION24.TEXT.RELATED_HOUR_17.BODY.P124,"Et, lorsqu'Il pleure et sanglote, Il suffit que sa maman lui donne le sein pour qu'Il cesse de pleurer recouvrant le sourire.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,124,Textes liés à la 17e Heure,library_body,124
PASSION24.TEXT.RELATED_HOUR_17.BODY.P125,"Victorieux, Il tète jusqu'à en être rassasié et en tétant, triomphant Il s'endort.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,125,Textes liés à la 17e Heure,library_body,125
PASSION24.TEXT.RELATED_HOUR_17.BODY.P126,C'est pareil pour Moi.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,126,Textes liés à la 17e Heure,library_body,126
PASSION24.TEXT.RELATED_HOUR_17.BODY.P127,"Après avoir longtemps pleuré, voyant le sein de l'âme M'ouvrir les portes pour installer le Règne de la Volonté Suprême, Mes larmes s'arrêtent.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,127,Textes liés à la 17e Heure,library_body,127
PASSION24.TEXT.RELATED_HOUR_17.BODY.P128,Je M'élance sur son sein et Je suce son amour et les fruits du Règne de Ma Volonté. Alors Je M'endors et Je Me repose en vainqueur.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,128,Textes liés à la 17e Heure,library_body,128
PASSION24.TEXT.RELATED_HOUR_17.BODY.P129,"De même pour le petit oiseau, dont l'idéal est la graine.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,129,Textes liés à la 17e Heure,library_body,129
PASSION24.TEXT.RELATED_HOUR_17.BODY.P130,"En la voyant, Il bat des ailes, court, se précipite sur la graine.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,130,Textes liés à la 17e Heure,library_body,130
PASSION24.TEXT.RELATED_HOUR_17.BODY.P131,"Et, un fois prise dans son bec, triomphant, Il reprend son envol.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,131,Textes liés à la 17e Heure,library_body,131
PASSION24.TEXT.RELATED_HOUR_17.BODY.P132,"Je suis tel que l'oiseau, volant et virevoltant, tournant et Me retournant pour former dans l'âme le Règne de Ma Volonté pour qu'elle Me fasse trouver la graine de Ma nourriture, Moi-même.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,132,Textes liés à la 17e Heure,library_body,132
PASSION24.TEXT.RELATED_HOUR_17.BODY.P133,Elle ne prend d'autre nourriture que celle créée dans Mon Règne.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,133,Textes liés à la 17e Heure,library_body,133
PASSION24.TEXT.RELATED_HOUR_17.BODY.P134,"Quand Je vois cette graine céleste, encore plus que le petit oiseau, Je vole pour M'en nourrir.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,134,Textes liés à la 17e Heure,library_body,134
PASSION24.TEXT.RELATED_HOUR_17.BODY.P135,"Pour chacun, tout réside dans le fait de pouvoir réaliser l'idéal qu'on s'est fixé.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,135,Textes liés à la 17e Heure,library_body,135
PASSION24.TEXT.RELATED_HOUR_17.BODY.P136,"C'est pourquoi, en te voyant œuvrer dans le Royaume de Ma Volonté, Je vois Mon idéal réalisé.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,136,Textes liés à la 17e Heure,library_body,136
PASSION24.TEXT.RELATED_HOUR_17.BODY.P137,J’ai le retour de l'Œuvre de la Création et Rédemption et le triomphe de Ma Volonté établie en toi.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,137,Textes liés à la 17e Heure,library_body,137
PASSION24.TEXT.RELATED_HOUR_17.BODY.P138,Sois donc attentive.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,138,Textes liés à la 17e Heure,library_body,138
PASSION24.TEXT.RELATED_HOUR_17.BODY.P139,"Fais en sorte que la victoire de ton Jésus soit en toi en permanence.""",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,139,Textes liés à la 17e Heure,library_body,139
PASSION24.TEXT.RELATED_HOUR_17.BODY.P140,"Suite à cela, mon doux Jésus bougea en moi et très tendrement Il me dit : """,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,140,Textes liés à la 17e Heure,library_body,140
PASSION24.TEXT.RELATED_HOUR_17.BODY.P141,"Ma fille, dis-Moi, quel est-Il ton idéal, ton objectif ? """,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,141,Textes liés à la 17e Heure,library_body,141
PASSION24.TEXT.RELATED_HOUR_17.BODY.P142,"Moi : "" Jésus, mon Amour, mon idéal est d'accomplir Ta Volonté.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,142,Textes liés à la 17e Heure,library_body,142
PASSION24.TEXT.RELATED_HOUR_17.BODY.P143,"Mon but est de faire en sorte qu'aucune pensée, parole, battement et œuvre ne sorte du Règne de Ta Volonté Suprême, mais qu'Ils soient conçus, nourris, grandis, forment leur vie et, s'Il le faut, leur mort en Elle.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,143,Textes liés à la 17e Heure,library_body,143
PASSION24.TEXT.RELATED_HOUR_17.BODY.P144,Je sais que dans Ta Volonté les actes ne meurent pas.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,144,Textes liés à la 17e Heure,library_body,144
PASSION24.TEXT.RELATED_HOUR_17.BODY.P145,"Une fois nés, Ils vivent éternellement.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,145,Textes liés à la 17e Heure,library_body,145
PASSION24.TEXT.RELATED_HOUR_17.BODY.P146,C'est donc au Règne de Ta Volonté dans mon âme auquel j'aspire.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,146,Textes liés à la 17e Heure,library_body,146
PASSION24.TEXT.RELATED_HOUR_17.BODY.P147,"Ceci est mon idéal, mon premier et dernier objectif.""",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,147,Textes liés à la 17e Heure,library_body,147
PASSION24.TEXT.RELATED_HOUR_17.BODY.P148,"Jésus amoureux et festoyant ajouta : """,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,148,Textes liés à la 17e Heure,library_body,148
PASSION24.TEXT.RELATED_HOUR_17.BODY.P149,"Ma fille, puisque ton idéal et le Mien ne font qu'un, Je réunis notre but.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,149,Textes liés à la 17e Heure,library_body,149
PASSION24.TEXT.RELATED_HOUR_17.BODY.P150,"Bravo, bravo, à la fille de Ma Volonté.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,150,Textes liés à la 17e Heure,library_body,150
PASSION24.TEXT.RELATED_HOUR_17.BODY.P151,Les deux volontés sont les mêmes.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,151,Textes liés à la 17e Heure,library_body,151
PASSION24.TEXT.RELATED_HOUR_17.BODY.P152,"Toi aussi tu as supporté une bataille de longue haleine pour conquérir le Règne de Ma Volonté. Tu as enduré des souffrances, des privations.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,152,Textes liés à la 17e Heure,library_body,152
PASSION24.TEXT.RELATED_HOUR_17.BODY.P153,"Tu es restée même prisonnière de ta petite chambre, reléguée dans ton petit lit pour obtenir ce Règne que nous avons, tous deux, tant désiré.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,153,Textes liés à la 17e Heure,library_body,153
PASSION24.TEXT.RELATED_HOUR_17.BODY.P154,Il nous a coûté très cher à tous les deux.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,154,Textes liés à la 17e Heure,library_body,154
PASSION24.TEXT.RELATED_HOUR_17.BODY.P155,"Mais, maintenant, nous sommes, toi et Moi, triomphants et conquérants.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,155,Textes liés à la 17e Heure,library_body,155
PASSION24.TEXT.RELATED_HOUR_17.BODY.P156,"Et, toi aussi, tu es la petite reine dans le Règne de Ma Volonté.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,156,Textes liés à la 17e Heure,library_body,156
PASSION24.TEXT.RELATED_HOUR_17.BODY.P157,"Et, bien que petite, tu es toujours une reine étant la fille du grand Roi, de notre Père Céleste.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,157,Textes liés à la 17e Heure,library_body,157
PASSION24.TEXT.RELATED_HOUR_17.BODY.P158,"En tant que conquérante d'un si grand Règne, tu détiens la Création, la Rédemption et le Ciel entier. Tout t'appartient.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,158,Textes liés à la 17e Heure,library_body,158
PASSION24.TEXT.RELATED_HOUR_17.BODY.P159,Tes droits de possession s'étendent partout où Règne Ma Volonté intègre et permanente et tous t'attendent pour te donner les honneurs qui s'imposent à ta victoire.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,159,Textes liés à la 17e Heure,library_body,159
PASSION24.TEXT.RELATED_HOUR_17.BODY.P160,tu es aussi la petite fille qui a tant pleuré et soupiré son Jésus.,library_text,PASSION24.TEXT.RELATED_HOUR_17,77,160,Textes liés à la 17e Heure,library_body,160
PASSION24.TEXT.RELATED_HOUR_17.BODY.P161,"Mais en Me voyant, tes larmes s'arrêtèrent tu t’élançais en Mon Sein et victorieuse, tu commenças à sucer Ma Volonté et Mon Amour.",library_text,PASSION24.TEXT.RELATED_HOUR_17,77,161,Textes liés à la 17e Heure,library_body,161
